"Step","supervised_test_lr:0.00025 - svl_test/Loss/train","supervised_test_lr:0.00025 - svl_test/Loss/train__MIN","supervised_test_lr:0.00025 - svl_test/Loss/train__MAX","supervised_test_lr:1e-05 - svl_test/Loss/train","supervised_test_lr:1e-05 - svl_test/Loss/train__MIN","supervised_test_lr:1e-05 - svl_test/Loss/train__MAX","supervised_test_lr:5e-05 - svl_test/Loss/train","supervised_test_lr:5e-05 - svl_test/Loss/train__MIN","supervised_test_lr:5e-05 - svl_test/Loss/train__MAX","supervised_test_lr:0.0001 - svl_test/Loss/train","supervised_test_lr:0.0001 - svl_test/Loss/train__MIN","supervised_test_lr:0.0001 - svl_test/Loss/train__MAX","supervised_test_lr:0.0005 - svl_test/Loss/train","supervised_test_lr:0.0005 - svl_test/Loss/train__MIN","supervised_test_lr:0.0005 - svl_test/Loss/train__MAX"
"2545","0.003818130515962063","0.003818130515962063","0.003818130515962063","0.00508595800298887","0.00508595800298887","0.00508595800298887","0.004044331535017894","0.004044331535017894","0.004044331535017894","0.003900349882314913","0.003900349882314913","0.003900349882314913","0.003808842256451802","0.003808842256451802","0.003808842256451802"
"2546","0.0038208525268904245","0.0038208525268904245","0.0038208525268904245","0.005082143815040278","0.005082143815040278","0.005082143815040278","0.004053794432062811","0.004053794432062811","0.004053794432062811","0.003902412330110868","0.003902412330110868","0.003902412330110868","0.0037999330888851546","0.0037999330888851546","0.0037999330888851546"
"2547","0.003810118869296275","0.003810118869296275","0.003810118869296275","0.005081606931829204","0.005081606931829204","0.005081606931829204","0.004040800175668362","0.004040800175668362","0.004040800175668362","0.003893917880001633","0.003893917880001633","0.003893917880001633","0.0038058833718726723","0.0038058833718726723","0.0038058833718726723"
"2548","0.0038149929265879714","0.0038149929265879714","0.0038149929265879714","0.005076779363056024","0.005076779363056024","0.005076779363056024","0.004046764840798763","0.004046764840798763","0.004046764840798763","0.0039032554001702615","0.0039032554001702615","0.0039032554001702615","0.00379810924641788","0.00379810924641788","0.00379810924641788"
"2549","0.0038202017967705615","0.0038202017967705615","0.0038202017967705615","0.005073503435899814","0.005073503435899814","0.005073503435899814","0.004048926986191266","0.004048926986191266","0.004048926986191266","0.003896895662668006","0.003896895662668006","0.003896895662668006","0.0038034318956003212","0.0038034318956003212","0.0038034318956003212"
"2550","0.003822818209300749","0.003822818209300749","0.003822818209300749","0.005079933927239229","0.005079933927239229","0.005079933927239229","0.0040582330742230015","0.0040582330742230015","0.0040582330742230015","0.0038964609047980048","0.0038964609047980048","0.0038964609047980048","0.0038107163442570404","0.0038107163442570404","0.0038107163442570404"
"2551","0.0038123166256506615","0.0038123166256506615","0.0038123166256506615","0.005077934489236213","0.005077934489236213","0.005077934489236213","0.004055240703261613","0.004055240703261613","0.004055240703261613","0.0039002269525857023","0.0039002269525857023","0.0039002269525857023","0.0038065585128303305","0.0038065585128303305","0.0038065585128303305"
"2552","0.003813932868069969","0.003813932868069969","0.003813932868069969","0.005083138273524431","0.005083138273524431","0.005083138273524431","0.004051270487252623","0.004051270487252623","0.004051270487252623","0.0039056285701614493","0.0039056285701614493","0.0039056285701614493","0.003802739956881851","0.003802739956881851","0.003802739956881851"
"2553","0.003808664060973873","0.003808664060973873","0.003808664060973873","0.005071854665099333","0.005071854665099333","0.005071854665099333","0.004055868310388178","0.004055868310388178","0.004055868310388178","0.003895524569088593","0.003895524569088593","0.003895524569088593","0.0037961543348501436","0.0037961543348501436","0.0037961543348501436"
"2554","0.0038121342561983815","0.0038121342561983815","0.0038121342561983815","0.0050779500209804","0.0050779500209804","0.0050779500209804","0.004063027292431798","0.004063027292431798","0.004063027292431798","0.0038973297802537368","0.0038973297802537368","0.0038973297802537368","0.003802656319749076","0.003802656319749076","0.003802656319749076"
"2555","0.003814590670420633","0.003814590670420633","0.003814590670420633","0.005078949912179572","0.005078949912179572","0.005078949912179572","0.004051571396606353","0.004051571396606353","0.004051571396606353","0.003901543246077684","0.003901543246077684","0.003901543246077684","0.0038035910668744086","0.0038035910668744086","0.0038035910668744086"
"2556","0.003810845737461932","0.003810845737461932","0.003810845737461932","0.005079678764256339","0.005079678764256339","0.005079678764256339","0.004054467516349784","0.004054467516349784","0.004054467516349784","0.0039050805741377794","0.0039050805741377794","0.0039050805741377794","0.003792445905370793","0.003792445905370793","0.003792445905370793"
"2557","0.0038064201798988506","0.0038064201798988506","0.0038064201798988506","0.005066442254853125","0.005066442254853125","0.005066442254853125","0.004048407366402292","0.004048407366402292","0.004048407366402292","0.0038939699588809162","0.0038939699588809162","0.0038939699588809162","0.0037971657948219217","0.0037971657948219217","0.0037971657948219217"
"2558","0.0038038348720874637","0.0038038348720874637","0.0038038348720874637","0.005069471987856862","0.005069471987856862","0.005069471987856862","0.004057061972465211","0.004057061972465211","0.004057061972465211","0.0038938392584289736","0.0038938392584289736","0.0038938392584289736","0.0037932786168918633","0.0037932786168918633","0.0037932786168918633"
"2559","0.0038169341617807126","0.0038169341617807126","0.0038169341617807126","0.005082231989945285","0.005082231989945285","0.005082231989945285","0.0040532445491408","0.0040532445491408","0.0040532445491408","0.0038970270009788996","0.0038970270009788996","0.0038970270009788996","0.0037960546663574255","0.0037960546663574255","0.0037960546663574255"
"2560","0.003807276630444297","0.003807276630444297","0.003807276630444297","0.005071030619243781","0.005071030619243781","0.005071030619243781","0.004050370701103627","0.004050370701103627","0.004050370701103627","0.003903606404492166","0.003903606404492166","0.003903606404492166","0.003797113912393494","0.003797113912393494","0.003797113912393494"
"2561","0.0038144064601510763","0.0038144064601510763","0.0038144064601510763","0.005078612773407561","0.005078612773407561","0.005078612773407561","0.0040500547135404","0.0040500547135404","0.0040500547135404","0.003893910368788056","0.003893910368788056","0.003893910368788056","0.003798410206703314","0.003798410206703314","0.003798410206703314"
"2562","0.00382108940781715","0.00382108940781715","0.00382108940781715","0.005082174524432048","0.005082174524432048","0.005082174524432048","0.004063778966762281","0.004063778966762281","0.004063778966762281","0.0038902017258806154","0.0038902017258806154","0.0038902017258806154","0.0038069678582057045","0.0038069678582057045","0.0038069678582057045"
"2563","0.0038152958441060036","0.0038152958441060036","0.0038152958441060036","0.005069279921978402","0.005069279921978402","0.005069279921978402","0.004056395082443487","0.004056395082443487","0.004056395082443487","0.0038876064209034666","0.0038876064209034666","0.0038876064209034666","0.0037985919043421745","0.0037985919043421745","0.0037985919043421745"
"2564","0.003805271851888392","0.003805271851888392","0.003805271851888392","0.005078512370043124","0.005078512370043124","0.005078512370043124","0.004046857820261114","0.004046857820261114","0.004046857820261114","0.0038971971735008992","0.0038971971735008992","0.0038971971735008992","0.003801771172826799","0.003801771172826799","0.003801771172826799"
"2565","0.0038150730688357726","0.0038150730688357726","0.0038150730688357726","0.00508223615179304","0.00508223615179304","0.00508223615179304","0.004044838906944885","0.004044838906944885","0.004044838906944885","0.0039012372775080926","0.0039012372775080926","0.0039012372775080926","0.0038020311112632044","0.0038020311112632044","0.0038020311112632044"
"2566","0.003804578707786277","0.003804578707786277","0.003804578707786277","0.005064705275193167","0.005064705275193167","0.005064705275193167","0.004052349521468083","0.004052349521468083","0.004052349521468083","0.003890001738909632","0.003890001738909632","0.003890001738909632","0.003796875721794398","0.003796875721794398","0.003796875721794398"
"2567","0.0038210609321443676","0.0038210609321443676","0.0038210609321443676","0.005074986668963295","0.005074986668963295","0.005074986668963295","0.004059601206487666","0.004059601206487666","0.004059601206487666","0.0039012552855031877","0.0039012552855031877","0.0039012552855031877","0.0038089015118506118","0.0038089015118506118","0.0038089015118506118"
"2568","0.0038169192509182417","0.0038169192509182417","0.0038169192509182417","0.005078021854084606","0.005078021854084606","0.005078021854084606","0.00405087952579682","0.00405087952579682","0.00405087952579682","0.0038906425640258626","0.0038906425640258626","0.0038906425640258626","0.0038023927991162054","0.0038023927991162054","0.0038023927991162054"
"2569","0.0038264303245038414","0.0038264303245038414","0.0038264303245038414","0.005069278927597527","0.005069278927597527","0.005069278927597527","0.004049741915271928","0.004049741915271928","0.004049741915271928","0.0038908338004451557","0.0038908338004451557","0.0038908338004451557","0.003805407880766628","0.003805407880766628","0.003805407880766628"
"2570","0.003810794619009054","0.003810794619009054","0.003810794619009054","0.005070530062463756","0.005070530062463756","0.005070530062463756","0.004060113094359015","0.004060113094359015","0.004060113094359015","0.003895185046227804","0.003895185046227804","0.003895185046227804","0.0038044557028721706","0.0038044557028721706","0.0038044557028721706"
"2571","0.0038108278167783283","0.0038108278167783283","0.0038108278167783283","0.005072055001316282","0.005072055001316282","0.005072055001316282","0.004047725735290442","0.004047725735290442","0.004047725735290442","0.0039010631832449385","0.0039010631832449385","0.0039010631832449385","0.0038039143328205682","0.0038039143328205682","0.0038039143328205682"
"2572","0.0038042076121200807","0.0038042076121200807","0.0038042076121200807","0.005064314012997784","0.005064314012997784","0.005064314012997784","0.004053667713985003","0.004053667713985003","0.004053667713985003","0.0039018238579349904","0.0039018238579349904","0.0039018238579349904","0.0037904083292232826","0.0037904083292232826","0.0037904083292232826"
"2573","0.0038218759073060937","0.0038218759073060937","0.0038218759073060937","0.005076720650928716","0.005076720650928716","0.005076720650928716","0.004042995923858446","0.004042995923858446","0.004042995923858446","0.0038958039125039554","0.0038958039125039554","0.0038958039125039554","0.0038094676201581024","0.0038094676201581024","0.0038094676201581024"
"2574","0.0038268367886","0.0038268367886","0.0038268367886","0.005069163841350625","0.005069163841350625","0.005069163841350625","0.004052728290844243","0.004052728290844243","0.004052728290844243","0.0039048764422962754","0.0039048764422962754","0.0039048764422962754","0.003813411332278823","0.003813411332278823","0.003813411332278823"
"2575","0.0038159087125677615","0.0038159087125677615","0.0038159087125677615","0.005068926082458347","0.005068926082458347","0.005068926082458347","0.004041764252178837","0.004041764252178837","0.004041764252178837","0.003902556789398659","0.003902556789398659","0.003902556789398659","0.0038005444900287935","0.0038005444900287935","0.0038005444900287935"
"2576","0.003819651552475989","0.003819651552475989","0.003819651552475989","0.005072008488544573","0.005072008488544573","0.005072008488544573","0.004048479699122254","0.004048479699122254","0.004048479699122254","0.003892345164786093","0.003892345164786093","0.003892345164786093","0.0038092822457353273","0.0038092822457353273","0.0038092822457353273"
"2577","0.003820831438739939","0.003820831438739939","0.003820831438739939","0.005074968716750543","0.005074968716750543","0.005074968716750543","0.004044532547898901","0.004044532547898901","0.004044532547898901","0.0038966836994707896","0.0038966836994707896","0.0038966836994707896","0.003791569276169563","0.003791569276169563","0.003791569276169563"
"2578","0.0038003311759287803","0.0038003311759287803","0.0038003311759287803","0.005064350092046273","0.005064350092046273","0.005064350092046273","0.004046714736129313","0.004046714736129313","0.004046714736129313","0.0038878053261820846","0.0038878053261820846","0.0038878053261820846","0.003795147259855488","0.003795147259855488","0.003795147259855488"
"2579","0.0038101223229508228","0.0038101223229508228","0.0038101223229508228","0.005061729039880447","0.005061729039880447","0.005061729039880447","0.00405356110422872","0.00405356110422872","0.00405356110422872","0.003896168406451276","0.003896168406451276","0.003896168406451276","0.003796475927326052","0.003796475927326052","0.003796475927326052"
"2580","0.0038157169522795207","0.0038157169522795207","0.0038157169522795207","0.00506749083676065","0.00506749083676065","0.00506749083676065","0.004046813810418826","0.004046813810418826","0.004046813810418826","0.003890808278811164","0.003890808278811164","0.003890808278811164","0.003800502095449095","0.003800502095449095","0.003800502095449095"
"2581","0.0038119033682354106","0.0038119033682354106","0.0038119033682354106","0.005070036820446451","0.005070036820446451","0.005070036820446451","0.004047048595869758","0.004047048595869758","0.004047048595869758","0.0038901611890954277","0.0038901611890954277","0.0038901611890954277","0.0037973569827348306","0.0037973569827348306","0.0037973569827348306"
"2582","0.0038041022780817","0.0038041022780817","0.0038041022780817","0.00507243749840806","0.00507243749840806","0.00507243749840806","0.004046087878426381","0.004046087878426381","0.004046087878426381","0.0038870286177067706","0.0038870286177067706","0.0038870286177067706","0.0037942105385203226","0.0037942105385203226","0.0037942105385203226"
"2583","0.0038211312906544967","0.0038211312906544967","0.0038211312906544967","0.005066960458255683","0.005066960458255683","0.005066960458255683","0.004046090192180903","0.004046090192180903","0.004046090192180903","0.0038883871069022766","0.0038883871069022766","0.0038883871069022766","0.0038047757576957033","0.0038047757576957033","0.0038047757576957033"
"2584","0.0038109051868862784","0.0038109051868862784","0.0038109051868862784","0.0050722671633896725","0.0050722671633896725","0.0050722671633896725","0.004052810157493998","0.004052810157493998","0.004052810157493998","0.0038910678073686236","0.0038910678073686236","0.0038910678073686236","0.0038025714820832945","0.0038025714820832945","0.0038025714820832945"
"2585","0.0037993201840436086","0.0037993201840436086","0.0037993201840436086","0.00506234396501289","0.00506234396501289","0.00506234396501289","0.004052003770387576","0.004052003770387576","0.004052003770387576","0.003905479000726094","0.003905479000726094","0.003905479000726094","0.0037882322940276936","0.0037882322940276936","0.0037882322940276936"
"2586","0.0038145149543803805","0.0038145149543803805","0.0038145149543803805","0.005068120187691723","0.005068120187691723","0.005068120187691723","0.004054346621463385","0.004054346621463385","0.004054346621463385","0.0038932930765440688","0.0038932930765440688","0.0038932930765440688","0.0037919633202060745","0.0037919633202060745","0.0037919633202060745"
"2587","0.0038113214977784082","0.0038113214977784082","0.0038113214977784082","0.005062570756611724","0.005062570756611724","0.005062570756611724","0.00405006002013882","0.00405006002013882","0.00405006002013882","0.003897447012908136","0.003897447012908136","0.003897447012908136","0.0037966149854279743","0.0037966149854279743","0.0037966149854279743"
"2588","0.003812624653316258","0.003812624653316258","0.003812624653316258","0.005065497481458199","0.005065497481458199","0.005065497481458199","0.0040323586702773655","0.0040323586702773655","0.0040323586702773655","0.003896979493826317","0.003896979493826317","0.003896979493826317","0.003801616951629209","0.003801616951629209","0.003801616951629209"
"2589","0.003820245872096469","0.003820245872096469","0.003820245872096469","0.005065305983104433","0.005065305983104433","0.005065305983104433","0.004041523017804138","0.004041523017804138","0.004041523017804138","0.0038870026352621303","0.0038870026352621303","0.0038870026352621303","0.003802528020363146","0.003802528020363146","0.003802528020363146"
"2590","0.00382157278121061","0.00382157278121061","0.00382157278121061","0.005073947409982793","0.005073947409982793","0.005073947409982793","0.004041744871453072","0.004041744871453072","0.004041744871453072","0.0038960929790240093","0.0038960929790240093","0.0038960929790240093","0.0038041160757226558","0.0038041160757226558","0.0038041160757226558"
"2591","0.0038120081177718626","0.0038120081177718626","0.0038120081177718626","0.0050613089454903575","0.0050613089454903575","0.0050613089454903575","0.004049757417912285","0.004049757417912285","0.004049757417912285","0.0038913459987573638","0.0038913459987573638","0.0038913459987573638","0.003802003717282787","0.003802003717282787","0.003802003717282787"
"2592","0.0038173693853120008","0.0038173693853120008","0.0038173693853120008","0.005062604250269942","0.005062604250269942","0.005062604250269942","0.004040559790155385","0.004040559790155385","0.004040559790155385","0.0038969766537775286","0.0038969766537775286","0.0038969766537775286","0.0038000446584192105","0.0038000446584192105","0.0038000446584192105"
"2593","0.0038142715444943556","0.0038142715444943556","0.0038142715444943556","0.005066363747270468","0.005066363747270468","0.005066363747270468","0.00404400489787804","0.00404400489787804","0.00404400489787804","0.003890707637765445","0.003890707637765445","0.003890707637765445","0.0038124066486489028","0.0038124066486489028","0.0038124066486489028"
"2594","0.0038123536287457682","0.0038123536287457682","0.0038123536287457682","0.005056016312058394","0.005056016312058394","0.005056016312058394","0.004049815581917453","0.004049815581917453","0.004049815581917453","0.0039046924697080008","0.0039046924697080008","0.0039046924697080008","0.0037962581166842333","0.0037962581166842333","0.0037962581166842333"
"2595","0.003804526073508896","0.003804526073508896","0.003804526073508896","0.005056217186696206","0.005056217186696206","0.005056217186696206","0.004050648368623418","0.004050648368623418","0.004050648368623418","0.0038991740827138224","0.0038991740827138224","0.0038991740827138224","0.0037983686415827833","0.0037983686415827833","0.0037983686415827833"
"2596","0.003813478227433128","0.003813478227433128","0.003813478227433128","0.0050545156458004685","0.0050545156458004685","0.0050545156458004685","0.004048013370872165","0.004048013370872165","0.004048013370872165","0.003894162359453427","0.003894162359453427","0.003894162359453427","0.0038008766981268613","0.0038008766981268613","0.0038008766981268613"
"2597","0.0038196835206084265","0.0038196835206084265","0.0038196835206084265","0.00506750645096569","0.00506750645096569","0.00506750645096569","0.004042386414463787","0.004042386414463787","0.004042386414463787","0.003886420095417028","0.003886420095417028","0.003886420095417028","0.0038093756666057743","0.0038093756666057743","0.0038093756666057743"
"2598","0.0038166967375824847","0.0038166967375824847","0.0038166967375824847","0.00505464006952631","0.00505464006952631","0.00505464006952631","0.00404372073050278","0.00404372073050278","0.00404372073050278","0.003902821796752202","0.003902821796752202","0.003902821796752202","0.0038062364619690925","0.0038062364619690925","0.0038062364619690925"
"2599","0.0038202253102402515","0.0038202253102402515","0.0038202253102402515","0.005053218264947645","0.005053218264947645","0.005053218264947645","0.004051754901108022","0.004051754901108022","0.004051754901108022","0.0038937799448225028","0.0038937799448225028","0.0038937799448225028","0.003808052497333847","0.003808052497333847","0.003808052497333847"
"2600","0.003810080980959659","0.003810080980959659","0.003810080980959659","0.005058102736560007","0.005058102736560007","0.005058102736560007","0.004049498985599105","0.004049498985599105","0.004049498985599105","0.0039014604529559924","0.0039014604529559924","0.0039014604529559924","0.003806415532987254","0.003806415532987254","0.003806415532987254"
"2601","0.003813285853539128","0.003813285853539128","0.003813285853539128","0.005064579367171973","0.005064579367171973","0.005064579367171973","0.004047019150069294","0.004047019150069294","0.004047019150069294","0.0038939608178528338","0.0038939608178528338","0.0038939608178528338","0.003796043175195033","0.003796043175195033","0.003796043175195033"
"2602","0.003810061187929629","0.003810061187929629","0.003810061187929629","0.0050605297001311556","0.0050605297001311556","0.0050605297001311556","0.004058096439014965","0.004058096439014965","0.004058096439014965","0.0038997345157743744","0.0038997345157743744","0.0038997345157743744","0.003804533621102261","0.003804533621102261","0.003804533621102261"
"2603","0.003814168303506449","0.003814168303506449","0.003814168303506449","0.0050590825752199935","0.0050590825752199935","0.0050590825752199935","0.004047121316640793","0.004047121316640793","0.004047121316640793","0.0038994598799035884","0.0038994598799035884","0.0038994598799035884","0.0038003423954554214","0.0038003423954554214","0.0038003423954554214"
"2604","0.0038052999783152095","0.0038052999783152095","0.0038052999783152095","0.005059445999601546","0.005059445999601546","0.005059445999601546","0.004048647342036323","0.004048647342036323","0.004048647342036323","0.0038945284298582314","0.0038945284298582314","0.0038945284298582314","0.003791745562921278","0.003791745562921278","0.003791745562921278"
"2605","0.003806301208290582","0.003806301208290582","0.003806301208290582","0.005048116863084336","0.005048116863084336","0.005048116863084336","0.004037597638671286","0.004037597638671286","0.004037597638671286","0.0038940434630300538","0.0038940434630300538","0.0038940434630300538","0.0037973172123505114","0.0037973172123505114","0.0037973172123505114"
"2606","0.0038059357854460054","0.0038059357854460054","0.0038059357854460054","0.005046982177494404","0.005046982177494404","0.005046982177494404","0.004045410726879102","0.004045410726879102","0.004045410726879102","0.0038867487746756524","0.0038867487746756524","0.0038867487746756524","0.003794669682974927","0.003794669682974927","0.003794669682974927"
"2607","0.003821826736384537","0.003821826736384537","0.003821826736384537","0.005055240195360966","0.005055240195360966","0.005055240195360966","0.004057386722706724","0.004057386722706724","0.004057386722706724","0.003900869511805164","0.003900869511805164","0.003900869511805164","0.003805943032299789","0.003805943032299789","0.003805943032299789"
"2608","0.0038031169897294603","0.0038031169897294603","0.0038031169897294603","0.00504902266645028","0.00504902266645028","0.00504902266645028","0.004053812015627045","0.004053812015627045","0.004053812015627045","0.003886737465412201","0.003886737465412201","0.003886737465412201","0.003795109128986951","0.003795109128986951","0.003795109128986951"
"2609","0.0038027872190771936","0.0038027872190771936","0.0038027872190771936","0.005060716954176314","0.005060716954176314","0.005060716954176314","0.004049021265624712","0.004049021265624712","0.004049021265624712","0.003887287076698461","0.003887287076698461","0.003887287076698461","0.00378851424708652","0.00378851424708652","0.00378851424708652"
"2610","0.003810065808162714","0.003810065808162714","0.003810065808162714","0.005054928663109119","0.005054928663109119","0.005054928663109119","0.004046203144146905","0.004046203144146905","0.004046203144146905","0.00389308941521449","0.00389308941521449","0.00389308941521449","0.00380494429312724","0.00380494429312724","0.00380494429312724"
"2611","0.0038124030907056294","0.0038124030907056294","0.0038124030907056294","0.005050415396302317","0.005050415396302317","0.005050415396302317","0.004049120090106347","0.004049120090106347","0.004049120090106347","0.003906088757503312","0.003906088757503312","0.003906088757503312","0.003793795925351636","0.003793795925351636","0.003793795925351636"
"2612","0.0038138638531866795","0.0038138638531866795","0.0038138638531866795","0.005051667181154092","0.005051667181154092","0.005051667181154092","0.004044677451020107","0.004044677451020107","0.004044677451020107","0.00389180962035122","0.00389180962035122","0.00389180962035122","0.0037957668876818693","0.0037957668876818693","0.0037957668876818693"
"2613","0.0038002370589917214","0.0038002370589917214","0.0038002370589917214","0.005056479247286916","0.005056479247286916","0.005056479247286916","0.004045186969354593","0.004045186969354593","0.004045186969354593","0.003891908299313703","0.003891908299313703","0.003891908299313703","0.0038032673813480264","0.0038032673813480264","0.0038032673813480264"
"2614","0.0038122076342309206","0.0038122076342309206","0.0038122076342309206","0.005042713174285988","0.005042713174285988","0.005042713174285988","0.0040474398726170575","0.0040474398726170575","0.0040474398726170575","0.0038977471291824863","0.0038977471291824863","0.0038977471291824863","0.0038037720975504876","0.0038037720975504876","0.0038037720975504876"
"2615","0.0038043797394493595","0.0038043797394493595","0.0038043797394493595","0.005059716408140957","0.005059716408140957","0.005059716408140957","0.004037656634560942","0.004037656634560942","0.004037656634560942","0.00389319231180707","0.00389319231180707","0.00389319231180707","0.003792964792713368","0.003792964792713368","0.003792964792713368"
"2616","0.003806874818110373","0.003806874818110373","0.003806874818110373","0.0050543991674203426","0.0050543991674203426","0.0050543991674203426","0.004043948067798435","0.004043948067798435","0.004043948067798435","0.0038956873686402105","0.0038956873686402105","0.0038956873686402105","0.0037963258558496213","0.0037963258558496213","0.0037963258558496213"
"2617","0.0038097482295900895","0.0038097482295900895","0.0038097482295900895","0.0050472316846329095","0.0050472316846329095","0.0050472316846329095","0.004046854890475515","0.004046854890475515","0.004046854890475515","0.0038889039691033154","0.0038889039691033154","0.0038889039691033154","0.003798252255364787","0.003798252255364787","0.003798252255364787"
"2618","0.0038047110453286828","0.0038047110453286828","0.0038047110453286828","0.005049922537485448","0.005049922537485448","0.005049922537485448","0.004056620074455471","0.004056620074455471","0.004056620074455471","0.003900767015390253","0.003900767015390253","0.003900767015390253","0.0037976186528491476","0.0037976186528491476","0.0037976186528491476"
"2619","0.0038193172003957443","0.0038193172003957443","0.0038193172003957443","0.0050537021743366495","0.0050537021743366495","0.0050537021743366495","0.004057441515518197","0.004057441515518197","0.004057441515518197","0.0038793421893691025","0.0038793421893691025","0.0038793421893691025","0.0038097539169636243","0.0038097539169636243","0.0038097539169636243"
"2620","0.003797125510269931","0.003797125510269931","0.003797125510269931","0.005048051330959424","0.005048051330959424","0.005048051330959424","0.0040300659044684535","0.0040300659044684535","0.0040300659044684535","0.0038908891195508963","0.0038908891195508963","0.0038908891195508963","0.003793771012472765","0.003793771012472765","0.003793771012472765"
"2621","0.003810516769590322","0.003810516769590322","0.003810516769590322","0.0050500759049706785","0.0050500759049706785","0.0050500759049706785","0.004044233450258616","0.004044233450258616","0.004044233450258616","0.003900273176744425","0.003900273176744425","0.003900273176744425","0.0037883548429817893","0.0037883548429817893","0.0037883548429817893"
"2622","0.0038162482790842964","0.0038162482790842964","0.0038162482790842964","0.0050441473043368506","0.0050441473043368506","0.0050441473043368506","0.004037584440084174","0.004037584440084174","0.004037584440084174","0.0038897166232345626","0.0038897166232345626","0.0038897166232345626","0.0037983311970795817","0.0037983311970795817","0.0037983311970795817"
"2623","0.0038130275691704205","0.0038130275691704205","0.0038130275691704205","0.005046205983186762","0.005046205983186762","0.005046205983186762","0.004039443013122461","0.004039443013122461","0.004039443013122461","0.003894747848486683","0.003894747848486683","0.003894747848486683","0.0037888023143750615","0.0037888023143750615","0.0037888023143750615"
"2624","0.0038103934057289734","0.0038103934057289734","0.0038103934057289734","0.005047408015040371","0.005047408015040371","0.005047408015040371","0.004036939884827007","0.004036939884827007","0.004036939884827007","0.0038907872779721706","0.0038907872779721706","0.0038907872779721706","0.0037909698852066263","0.0037909698852066263","0.0037909698852066263"
"2625","0.0038157749998693666","0.0038157749998693666","0.0038157749998693666","0.005041408522326189","0.005041408522326189","0.005041408522326189","0.004046760089598441","0.004046760089598441","0.004046760089598441","0.0038925837846666886","0.0038925837846666886","0.0038925837846666886","0.003792999884656941","0.003792999884656941","0.003792999884656941"
"2626","0.003809355905104894","0.003809355905104894","0.003809355905104894","0.005046174046583474","0.005046174046583474","0.005046174046583474","0.00404384945674489","0.00404384945674489","0.00404384945674489","0.0038906145928194746","0.0038906145928194746","0.0038906145928194746","0.0037998558085140153","0.0037998558085140153","0.0037998558085140153"
"2627","0.0038098685933315815","0.0038098685933315815","0.0038098685933315815","0.0050529558066045865","0.0050529558066045865","0.0050529558066045865","0.00404608596242421","0.00404608596242421","0.00404608596242421","0.0038881250851166746","0.0038881250851166746","0.0038881250851166746","0.0037924019270576537","0.0037924019270576537","0.0037924019270576537"
"2628","0.0038105239824896366","0.0038105239824896366","0.0038105239824896366","0.005047722389766325","0.005047722389766325","0.005047722389766325","0.004044942201289814","0.004044942201289814","0.004044942201289814","0.0038835363205483495","0.0038835363205483495","0.0038835363205483495","0.0038022480924458555","0.0038022480924458555","0.0038022480924458555"
"2629","0.0038164794071538686","0.0038164794071538686","0.0038164794071538686","0.0050445078377379104","0.0050445078377379104","0.0050445078377379104","0.004041586563592621","0.004041586563592621","0.004041586563592621","0.0039027176608215086","0.0039027176608215086","0.0039027176608215086","0.003808431174547877","0.003808431174547877","0.003808431174547877"
"2630","0.0038121612548517683","0.0038121612548517683","0.0038121612548517683","0.005047764682482618","0.005047764682482618","0.005047764682482618","0.004044616541553599","0.004044616541553599","0.004044616541553599","0.0038892974334885366","0.0038892974334885366","0.0038892974334885366","0.0037919455353403464","0.0037919455353403464","0.0037919455353403464"
"2631","0.003818502268889764","0.003818502268889764","0.003818502268889764","0.005044731825667744","0.005044731825667744","0.005044731825667744","0.0040461763928760774","0.0040461763928760774","0.0040461763928760774","0.0038900795795295076","0.0038900795795295076","0.0038900795795295076","0.0038056204527189643","0.0038056204527189643","0.0038056204527189643"
"2632","0.003817860437266063","0.003817860437266063","0.003817860437266063","0.005041699342352028","0.005041699342352028","0.005041699342352028","0.00403740906525248","0.00403740906525248","0.00403740906525248","0.0038933043421517746","0.0038933043421517746","0.0038933043421517746","0.003804559622949455","0.003804559622949455","0.003804559622949455"
"2633","0.003809230649494566","0.003809230649494566","0.003809230649494566","0.005036050114237393","0.005036050114237393","0.005036050114237393","0.004034691628476139","0.004034691628476139","0.004034691628476139","0.0038851102581247687","0.0038851102581247687","0.0038851102581247687","0.003793780029809568","0.003793780029809568","0.003793780029809568"
"2634","0.0038146017783825905","0.0038146017783825905","0.0038146017783825905","0.005049796008582537","0.005049796008582537","0.005049796008582537","0.0040382051399016445","0.0040382051399016445","0.0040382051399016445","0.003886651390833625","0.003886651390833625","0.003886651390833625","0.0037985358697672686","0.0037985358697672686","0.0037985358697672686"
"2635","0.0038122815943400687","0.0038122815943400687","0.0038122815943400687","0.005038754073514913","0.005038754073514913","0.005038754073514913","0.004046692515354759","0.004046692515354759","0.004046692515354759","0.0039032591424377947","0.0039032591424377947","0.0039032591424377947","0.003797341397633621","0.003797341397633621","0.003797341397633621"
"2636","0.0038135026479722","0.0038135026479722","0.0038135026479722","0.005041785897143806","0.005041785897143806","0.005041785897143806","0.004048537652124651","0.004048537652124651","0.004048537652124651","0.0038929310879514865","0.0038929310879514865","0.0038929310879514865","0.003800439888436813","0.003800439888436813","0.003800439888436813"
