"Step","UnsupervisedLearning1 - Loss/val","UnsupervisedLearning1 - Loss/val__MIN","UnsupervisedLearning1 - Loss/val__MAX"
"7313","-13.070659399032593","-13.070659399032593","-13.070659399032593"
"7314","-13.069499880075455","-13.069499880075455","-13.069499880075455"
"7315","-13.070437341928482","-13.070437341928482","-13.070437341928482"
"7316","-13.070286333560944","-13.070286333560944","-13.070286333560944"
"7317","-13.069945007562637","-13.069945007562637","-13.069945007562637"
"7318","-13.070814549922943","-13.070814549922943","-13.070814549922943"
"7319","-13.071280837059021","-13.071280837059021","-13.071280837059021"
"7320","-13.072191715240479","-13.072191715240479","-13.072191715240479"
"7321","-13.07128393650055","-13.07128393650055","-13.07128393650055"
"7322","-13.073436439037323","-13.073436439037323","-13.073436439037323"
"7323","-13.071331292390823","-13.071331292390823","-13.071331292390823"
"7324","-13.072878539562225","-13.072878539562225","-13.072878539562225"
"7325","-13.071991980075836","-13.071991980075836","-13.071991980075836"
"7326","-13.07214730978012","-13.07214730978012","-13.07214730978012"
"7327","-13.068795949220657","-13.068795949220657","-13.068795949220657"
"7328","-13.068451076745987","-13.068451076745987","-13.068451076745987"
"7329","-13.07072576880455","-13.07072576880455","-13.07072576880455"
"7330","-13.070515722036362","-13.070515722036362","-13.070515722036362"
"7331","-13.071166634559631","-13.071166634559631","-13.071166634559631"
"7332","-13.07228335738182","-13.07228335738182","-13.07228335738182"
"7333","-13.072009265422821","-13.072009265422821","-13.072009265422821"
"7334","-13.071999043226242","-13.071999043226242","-13.071999043226242"
"7335","-13.069871932268143","-13.069871932268143","-13.069871932268143"
"7336","-13.071132242679596","-13.071132242679596","-13.071132242679596"
"7337","-13.071091920137405","-13.071091920137405","-13.071091920137405"
"7338","-13.07247993350029","-13.07247993350029","-13.07247993350029"
"7339","-13.070351392030716","-13.070351392030716","-13.070351392030716"
"7340","-13.070664882659912","-13.070664882659912","-13.070664882659912"
"7341","-13.073038429021835","-13.073038429021835","-13.073038429021835"
"7342","-13.071640312671661","-13.071640312671661","-13.071640312671661"
"7343","-13.070422321557999","-13.070422321557999","-13.070422321557999"
"7344","-13.069192975759506","-13.069192975759506","-13.069192975759506"
"7345","-13.070075243711472","-13.070075243711472","-13.070075243711472"
"7346","-13.06993916630745","-13.06993916630745","-13.06993916630745"
"7347","-13.068748116493225","-13.068748116493225","-13.068748116493225"
"7348","-13.069014102220535","-13.069014102220535","-13.069014102220535"
"7349","-13.069800198078156","-13.069800198078156","-13.069800198078156"
"7350","-13.06969091296196","-13.06969091296196","-13.06969091296196"
"7351","-13.06816703081131","-13.06816703081131","-13.06816703081131"
"7352","-13.06974247097969","-13.06974247097969","-13.06974247097969"
"7353","-13.070574641227722","-13.070574641227722","-13.070574641227722"
"7354","-13.070216089487076","-13.070216089487076","-13.070216089487076"
"7355","-13.070964455604553","-13.070964455604553","-13.070964455604553"
"7356","-13.0687615275383","-13.0687615275383","-13.0687615275383"
"7357","-13.068808555603027","-13.068808555603027","-13.068808555603027"
"7358","-13.069979578256607","-13.069979578256607","-13.069979578256607"
"7359","-13.070157378911972","-13.070157378911972","-13.070157378911972"
"7360","-13.06812447309494","-13.06812447309494","-13.06812447309494"
"7361","-13.065754860639572","-13.065754860639572","-13.065754860639572"
"7362","-13.06617134809494","-13.06617134809494","-13.06617134809494"
"7363","-13.065110474824905","-13.065110474824905","-13.065110474824905"
"7364","-13.067235082387924","-13.067235082387924","-13.067235082387924"
"7365","-13.06808990240097","-13.06808990240097","-13.06808990240097"
"7366","-13.067480593919754","-13.067480593919754","-13.067480593919754"
"7367","-13.06910640001297","-13.06910640001297","-13.06910640001297"
"7368","-13.06767725944519","-13.06767725944519","-13.06767725944519"
"7369","-13.068913400173187","-13.068913400173187","-13.068913400173187"
"7370","-13.068732589483261","-13.068732589483261","-13.068732589483261"
"7371","-13.064447700977325","-13.064447700977325","-13.064447700977325"
"7372","-13.064451843500137","-13.064451843500137","-13.064451843500137"
"7373","-13.069142013788223","-13.069142013788223","-13.069142013788223"
"7374","-13.067332655191422","-13.067332655191422","-13.067332655191422"
"7375","-13.066711276769638","-13.066711276769638","-13.066711276769638"
"7376","-13.070356756448746","-13.070356756448746","-13.070356756448746"
"7377","-13.068115800619125","-13.068115800619125","-13.068115800619125"
"7378","-13.068843871355057","-13.068843871355057","-13.068843871355057"
"7379","-13.069121897220612","-13.069121897220612","-13.069121897220612"
"7380","-13.068498760461807","-13.068498760461807","-13.068498760461807"
"7381","-13.068801701068878","-13.068801701068878","-13.068801701068878"
"7382","-13.069241404533386","-13.069241404533386","-13.069241404533386"
"7383","-13.071444123983383","-13.071444123983383","-13.071444123983383"
"7384","-13.0701924264431","-13.0701924264431","-13.0701924264431"
"7385","-13.067117989063263","-13.067117989063263","-13.067117989063263"
"7386","-13.069936782121658","-13.069936782121658","-13.069936782121658"
"7387","-13.067921936511993","-13.067921936511993","-13.067921936511993"
"7388","-13.067128628492355","-13.067128628492355","-13.067128628492355"
"7389","-13.068677395582199","-13.068677395582199","-13.068677395582199"
"7390","-13.06917816400528","-13.06917816400528","-13.06917816400528"
"7391","-13.068022966384888","-13.068022966384888","-13.068022966384888"
"7392","-13.069811016321182","-13.069811016321182","-13.069811016321182"
"7393","-13.067951291799545","-13.067951291799545","-13.067951291799545"
"7394","-13.065954685211182","-13.065954685211182","-13.065954685211182"
"7395","-13.067247062921524","-13.067247062921524","-13.067247062921524"
"7396","-13.0678750872612","-13.0678750872612","-13.0678750872612"
"7397","-13.067293971776962","-13.067293971776962","-13.067293971776962"
"7398","-13.06521999835968","-13.06521999835968","-13.06521999835968"
"7399","-13.068945914506912","-13.068945914506912","-13.068945914506912"
"7400","-13.066477626562119","-13.066477626562119","-13.066477626562119"
"7401","-13.066589534282684","-13.066589534282684","-13.066589534282684"
"7402","-13.065222173929214","-13.065222173929214","-13.065222173929214"
"7403","-13.063001036643982","-13.063001036643982","-13.063001036643982"
"7404","-13.064718276262283","-13.064718276262283","-13.064718276262283"
"7405","-13.067074120044708","-13.067074120044708","-13.067074120044708"
"7406","-13.0685113966465","-13.0685113966465","-13.0685113966465"
"7407","-13.06628793478012","-13.06628793478012","-13.06628793478012"
"7408","-13.067629367113113","-13.067629367113113","-13.067629367113113"
"7409","-13.070866078138351","-13.070866078138351","-13.070866078138351"
"7410","-13.071708381175995","-13.071708381175995","-13.071708381175995"
"7411","-13.069930911064148","-13.069930911064148","-13.069930911064148"
"7412","-13.069238513708115","-13.069238513708115","-13.069238513708115"
"7413","-13.071414083242416","-13.071414083242416","-13.071414083242416"
"7414","-13.071336954832077","-13.071336954832077","-13.071336954832077"
"7415","-13.069804787635803","-13.069804787635803","-13.069804787635803"
"7416","-13.06977927684784","-13.06977927684784","-13.06977927684784"
"7417","-13.06979900598526","-13.06979900598526","-13.06979900598526"
"7418","-13.068835586309433","-13.068835586309433","-13.068835586309433"
"7419","-13.069774776697159","-13.069774776697159","-13.069774776697159"
"7420","-13.067026555538177","-13.067026555538177","-13.067026555538177"
"7421","-13.066225737333298","-13.066225737333298","-13.066225737333298"
"7422","-13.067023664712906","-13.067023664712906","-13.067023664712906"
"7423","-13.068133145570755","-13.068133145570755","-13.068133145570755"
"7424","-13.069235861301422","-13.069235861301422","-13.069235861301422"
"7425","-13.069478154182434","-13.069478154182434","-13.069478154182434"
"7426","-13.068755328655243","-13.068755328655243","-13.068755328655243"
"7427","-13.068334460258484","-13.068334460258484","-13.068334460258484"
"7428","-13.06883504986763","-13.06883504986763","-13.06883504986763"
"7429","-13.066573292016983","-13.066573292016983","-13.066573292016983"
"7430","-13.066423565149307","-13.066423565149307","-13.066423565149307"
"7431","-13.069162517786026","-13.069162517786026","-13.069162517786026"
"7432","-13.06901204586029","-13.06901204586029","-13.06901204586029"
"7433","-13.070102721452713","-13.070102721452713","-13.070102721452713"
"7434","-13.069626867771149","-13.069626867771149","-13.069626867771149"
"7435","-13.06982484459877","-13.06982484459877","-13.06982484459877"
"7436","-13.067715287208557","-13.067715287208557","-13.067715287208557"
"7437","-13.068213313817978","-13.068213313817978","-13.068213313817978"
"7438","-13.067190617322922","-13.067190617322922","-13.067190617322922"
"7439","-13.066967844963074","-13.066967844963074","-13.066967844963074"
"7440","-13.06880846619606","-13.06880846619606","-13.06880846619606"
"7441","-13.067733317613602","-13.067733317613602","-13.067733317613602"
"7442","-13.067258208990097","-13.067258208990097","-13.067258208990097"
"7443","-13.06830370426178","-13.06830370426178","-13.06830370426178"
"7444","-13.068012863397598","-13.068012863397598","-13.068012863397598"
"7445","-13.0686656832695","-13.0686656832695","-13.0686656832695"
"7446","-13.069591522216797","-13.069591522216797","-13.069591522216797"
"7447","-13.070427119731903","-13.070427119731903","-13.070427119731903"
"7448","-13.070440798997879","-13.070440798997879","-13.070440798997879"
"7449","-13.070068031549454","-13.070068031549454","-13.070068031549454"
"7450","-13.069202274084091","-13.069202274084091","-13.069202274084091"
"7451","-13.069970399141312","-13.069970399141312","-13.069970399141312"
"7452","-13.068686306476593","-13.068686306476593","-13.068686306476593"
"7453","-13.06997263431549","-13.06997263431549","-13.06997263431549"
"7454","-13.068145096302032","-13.068145096302032","-13.068145096302032"
"7455","-13.068932741880417","-13.068932741880417","-13.068932741880417"
"7456","-13.069489926099777","-13.069489926099777","-13.069489926099777"
"7457","-13.071314185857773","-13.071314185857773","-13.071314185857773"
"7458","-13.070670783519745","-13.070670783519745","-13.070670783519745"
"7459","-13.069090008735657","-13.069090008735657","-13.069090008735657"
"7460","-13.070848762989044","-13.070848762989044","-13.070848762989044"
"7461","-13.071597844362259","-13.071597844362259","-13.071597844362259"
"7462","-13.069154649972916","-13.069154649972916","-13.069154649972916"
"7463","-13.070688247680664","-13.070688247680664","-13.070688247680664"
"7464","-13.070484519004822","-13.070484519004822","-13.070484519004822"
"7465","-13.072044044733047","-13.072044044733047","-13.072044044733047"
"7466","-13.069892227649689","-13.069892227649689","-13.069892227649689"
"7467","-13.071122825145721","-13.071122825145721","-13.071122825145721"
"7468","-13.072363823652267","-13.072363823652267","-13.072363823652267"
"7469","-13.071769565343857","-13.071769565343857","-13.071769565343857"
"7470","-13.072078436613083","-13.072078436613083","-13.072078436613083"
"7471","-13.074433445930481","-13.074433445930481","-13.074433445930481"
"7472","-13.071211695671082","-13.071211695671082","-13.071211695671082"
"7473","-13.071203529834747","-13.071203529834747","-13.071203529834747"
"7474","-13.070067465305328","-13.070067465305328","-13.070067465305328"
"7475","-13.072520077228546","-13.072520077228546","-13.072520077228546"
"7476","-13.072011888027191","-13.072011888027191","-13.072011888027191"
"7477","-13.070756912231445","-13.070756912231445","-13.070756912231445"
"7478","-13.071283042430878","-13.071283042430878","-13.071283042430878"
"7479","-13.071645587682724","-13.071645587682724","-13.071645587682724"
"7480","-13.070146530866623","-13.070146530866623","-13.070146530866623"
"7481","-13.072290986776352","-13.072290986776352","-13.072290986776352"
"7482","-13.072257429361343","-13.072257429361343","-13.072257429361343"
"7483","-13.069485008716583","-13.069485008716583","-13.069485008716583"
"7484","-13.067873179912567","-13.067873179912567","-13.067873179912567"
"7485","-13.069950073957443","-13.069950073957443","-13.069950073957443"
"7486","-13.07122927904129","-13.07122927904129","-13.07122927904129"
"7487","-13.071611732244492","-13.071611732244492","-13.071611732244492"
"7488","-13.072393327951431","-13.072393327951431","-13.072393327951431"
"7489","-13.070430219173431","-13.070430219173431","-13.070430219173431"
"7490","-13.069682776927948","-13.069682776927948","-13.069682776927948"
"7491","-13.06920576095581","-13.06920576095581","-13.06920576095581"
"7492","-13.068166464567184","-13.068166464567184","-13.068166464567184"
"7493","-13.067762106657028","-13.067762106657028","-13.067762106657028"
"7494","-13.06967830657959","-13.06967830657959","-13.06967830657959"
"7495","-13.069571375846863","-13.069571375846863","-13.069571375846863"
"7496","-13.06903338432312","-13.06903338432312","-13.06903338432312"
"7497","-13.068932354450226","-13.068932354450226","-13.068932354450226"
"7498","-13.069620609283447","-13.069620609283447","-13.069620609283447"
"7499","-13.0701342523098","-13.0701342523098","-13.0701342523098"
"7500","-13.070721924304962","-13.070721924304962","-13.070721924304962"
"7501","-13.068163275718689","-13.068163275718689","-13.068163275718689"
"7502","-13.068110436201096","-13.068110436201096","-13.068110436201096"
"7503","-13.068692356348038","-13.068692356348038","-13.068692356348038"
"7504","-13.070425480604172","-13.070425480604172","-13.070425480604172"
"7505","-13.069882988929749","-13.069882988929749","-13.069882988929749"
"7506","-13.0711510181427","-13.0711510181427","-13.0711510181427"
"7507","-13.068596929311752","-13.068596929311752","-13.068596929311752"
"7508","-13.070941358804703","-13.070941358804703","-13.070941358804703"
"7509","-13.067720144987106","-13.067720144987106","-13.067720144987106"
"7510","-13.06991532444954","-13.06991532444954","-13.06991532444954"
"7511","-13.069982051849365","-13.069982051849365","-13.069982051849365"
"7512","-13.070968836545944","-13.070968836545944","-13.070968836545944"
"7513","-13.07125037908554","-13.07125037908554","-13.07125037908554"
"7514","-13.070380449295044","-13.070380449295044","-13.070380449295044"
"7515","-13.069675296545029","-13.069675296545029","-13.069675296545029"
"7516","-13.072613030672073","-13.072613030672073","-13.072613030672073"
"7517","-13.07086056470871","-13.07086056470871","-13.07086056470871"
"7518","-13.070677012205124","-13.070677012205124","-13.070677012205124"
"7519","-13.068868309259415","-13.068868309259415","-13.068868309259415"
"7520","-13.072608530521393","-13.072608530521393","-13.072608530521393"
"7521","-13.070477187633514","-13.070477187633514","-13.070477187633514"
"7522","-13.070099025964737","-13.070099025964737","-13.070099025964737"
"7523","-13.070897787809372","-13.070897787809372","-13.070897787809372"
"7524","-13.070595473051071","-13.070595473051071","-13.070595473051071"
"7525","-13.068304717540741","-13.068304717540741","-13.068304717540741"
"7526","-13.069556295871735","-13.069556295871735","-13.069556295871735"
"7527","-13.068416595458984","-13.068416595458984","-13.068416595458984"
"7528","-13.0694739818573","-13.0694739818573","-13.0694739818573"
"7529","-13.069630146026611","-13.069630146026611","-13.069630146026611"
"7530","-13.070004224777222","-13.070004224777222","-13.070004224777222"
"7531","-13.06904923915863","-13.06904923915863","-13.06904923915863"
"7532","-13.070800870656967","-13.070800870656967","-13.070800870656967"
"7533","-13.071227252483368","-13.071227252483368","-13.071227252483368"
"7534","-13.072319120168686","-13.072319120168686","-13.072319120168686"
"7535","-13.070875823497772","-13.070875823497772","-13.070875823497772"
"7536","-13.07055652141571","-13.07055652141571","-13.07055652141571"
"7537","-13.071287959814072","-13.071287959814072","-13.071287959814072"
"7538","-13.069934517145157","-13.069934517145157","-13.069934517145157"
"7539","-13.069660991430283","-13.069660991430283","-13.069660991430283"
"7540","-13.070036739110947","-13.070036739110947","-13.070036739110947"
"7541","-13.07075360417366","-13.07075360417366","-13.07075360417366"
"7542","-13.066934406757355","-13.066934406757355","-13.066934406757355"
"7543","-13.066907495260239","-13.066907495260239","-13.066907495260239"
"7544","-13.06857717037201","-13.06857717037201","-13.06857717037201"
"7545","-13.067575454711914","-13.067575454711914","-13.067575454711914"
"7546","-13.06825602054596","-13.06825602054596","-13.06825602054596"
"7547","-13.06712219119072","-13.06712219119072","-13.06712219119072"
"7548","-13.068219125270844","-13.068219125270844","-13.068219125270844"
"7549","-13.069471806287766","-13.069471806287766","-13.069471806287766"
"7550","-13.06812646985054","-13.06812646985054","-13.06812646985054"
"7551","-13.068526297807693","-13.068526297807693","-13.068526297807693"
"7552","-13.068156033754349","-13.068156033754349","-13.068156033754349"
"7553","-13.0688316822052","-13.0688316822052","-13.0688316822052"
"7554","-13.071065545082092","-13.071065545082092","-13.071065545082092"
"7555","-13.071615934371948","-13.071615934371948","-13.071615934371948"
"7556","-13.068245232105255","-13.068245232105255","-13.068245232105255"
"7557","-13.067773342132568","-13.067773342132568","-13.067773342132568"
"7558","-13.069323271512985","-13.069323271512985","-13.069323271512985"
"7559","-13.069415211677551","-13.069415211677551","-13.069415211677551"
"7560","-13.070318400859833","-13.070318400859833","-13.070318400859833"
"7561","-13.070221096277237","-13.070221096277237","-13.070221096277237"
"7562","-13.071057349443436","-13.071057349443436","-13.071057349443436"
"7563","-13.068340808153152","-13.068340808153152","-13.068340808153152"
"7564","-13.071274876594543","-13.071274876594543","-13.071274876594543"
"7565","-13.071299046278","-13.071299046278","-13.071299046278"
"7566","-13.071552515029907","-13.071552515029907","-13.071552515029907"
"7567","-13.071380019187927","-13.071380019187927","-13.071380019187927"
"7568","-13.073378771543503","-13.073378771543503","-13.073378771543503"
"7569","-13.072610437870026","-13.072610437870026","-13.072610437870026"
"7570","-13.072190791368484","-13.072190791368484","-13.072190791368484"
"7571","-13.071936786174774","-13.071936786174774","-13.071936786174774"
"7572","-13.073998481035233","-13.073998481035233","-13.073998481035233"
"7573","-13.07164266705513","-13.07164266705513","-13.07164266705513"
"7574","-13.072730630636215","-13.072730630636215","-13.072730630636215"
"7575","-13.071757376194","-13.071757376194","-13.071757376194"
"7576","-13.071905225515366","-13.071905225515366","-13.071905225515366"
"7577","-13.070705085992813","-13.070705085992813","-13.070705085992813"
"7578","-13.071140736341476","-13.071140736341476","-13.071140736341476"
"7579","-13.072998136281967","-13.072998136281967","-13.072998136281967"
"7580","-13.070487946271896","-13.070487946271896","-13.070487946271896"
"7581","-13.071344375610352","-13.071344375610352","-13.071344375610352"
"7582","-13.073429137468338","-13.073429137468338","-13.073429137468338"
"7583","-13.071564882993698","-13.071564882993698","-13.071564882993698"
"7584","-13.071196734905243","-13.071196734905243","-13.071196734905243"
"7585","-13.071182370185852","-13.071182370185852","-13.071182370185852"
"7586","-13.071436822414398","-13.071436822414398","-13.071436822414398"
"7587","-13.071338921785355","-13.071338921785355","-13.071338921785355"
"7588","-13.068691194057465","-13.068691194057465","-13.068691194057465"
"7589","-13.071863323450089","-13.071863323450089","-13.071863323450089"
"7590","-13.069588780403137","-13.069588780403137","-13.069588780403137"
"7591","-13.069746136665344","-13.069746136665344","-13.069746136665344"
"7592","-13.070926696062088","-13.070926696062088","-13.070926696062088"
"7593","-13.070308655500412","-13.070308655500412","-13.070308655500412"
"7594","-13.071732968091965","-13.071732968091965","-13.071732968091965"
"7595","-13.071313977241516","-13.071313977241516","-13.071313977241516"
"7596","-13.07129168510437","-13.07129168510437","-13.07129168510437"
"7597","-13.071190148591995","-13.071190148591995","-13.071190148591995"
"7598","-13.070673048496246","-13.070673048496246","-13.070673048496246"
"7599","-13.07115289568901","-13.07115289568901","-13.07115289568901"
"7600","-13.070473939180374","-13.070473939180374","-13.070473939180374"
"7601","-13.071827471256256","-13.071827471256256","-13.071827471256256"
"7602","-13.07335913181305","-13.07335913181305","-13.07335913181305"
"7603","-13.07076171040535","-13.07076171040535","-13.07076171040535"
"7604","-13.068336188793182","-13.068336188793182","-13.068336188793182"
"7605","-13.070823341608047","-13.070823341608047","-13.070823341608047"
"7606","-13.072416990995407","-13.072416990995407","-13.072416990995407"
"7607","-13.070447772741318","-13.070447772741318","-13.070447772741318"
"7608","-13.069457322359085","-13.069457322359085","-13.069457322359085"
"7609","-13.06951516866684","-13.06951516866684","-13.06951516866684"
"7610","-13.069921642541885","-13.069921642541885","-13.069921642541885"
"7611","-13.069787919521332","-13.069787919521332","-13.069787919521332"
"7612","-13.069062143564224","-13.069062143564224","-13.069062143564224"
"7613","-13.069362133741379","-13.069362133741379","-13.069362133741379"
"7614","-13.06918516755104","-13.06918516755104","-13.06918516755104"
"7615","-13.068150818347931","-13.068150818347931","-13.068150818347931"
"7616","-13.068300902843475","-13.068300902843475","-13.068300902843475"
"7617","-13.070611983537674","-13.070611983537674","-13.070611983537674"
"7618","-13.069557845592499","-13.069557845592499","-13.069557845592499"
"7619","-13.06859815120697","-13.06859815120697","-13.06859815120697"
"7620","-13.067784041166306","-13.067784041166306","-13.067784041166306"
"7621","-13.069288790225983","-13.069288790225983","-13.069288790225983"
"7622","-13.07245260477066","-13.07245260477066","-13.07245260477066"
"7623","-13.071711868047714","-13.071711868047714","-13.071711868047714"
"7624","-13.070312112569809","-13.070312112569809","-13.070312112569809"
"7625","-13.071518629789352","-13.071518629789352","-13.071518629789352"
"7626","-13.069442242383957","-13.069442242383957","-13.069442242383957"
"7627","-13.0728380382061","-13.0728380382061","-13.0728380382061"
"7628","-13.070301204919815","-13.070301204919815","-13.070301204919815"
"7629","-13.074109107255936","-13.074109107255936","-13.074109107255936"
"7630","-13.072426050901413","-13.072426050901413","-13.072426050901413"
"7631","-13.073134183883667","-13.073134183883667","-13.073134183883667"
"7632","-13.071280419826508","-13.071280419826508","-13.071280419826508"
"7633","-13.0738485455513","-13.0738485455513","-13.0738485455513"
"7634","-13.071331411600113","-13.071331411600113","-13.071331411600113"
"7635","-13.072073996067047","-13.072073996067047","-13.072073996067047"
"7636","-13.073495030403137","-13.073495030403137","-13.073495030403137"
"7637","-13.072258800268173","-13.072258800268173","-13.072258800268173"
"7638","-13.073298215866089","-13.073298215866089","-13.073298215866089"
"7639","-13.073266357183456","-13.073266357183456","-13.073266357183456"
"7640","-13.073938220739365","-13.073938220739365","-13.073938220739365"
"7641","-13.072205930948257","-13.072205930948257","-13.072205930948257"
"7642","-13.072825729846954","-13.072825729846954","-13.072825729846954"
"7643","-13.074047684669495","-13.074047684669495","-13.074047684669495"
"7644","-13.073736906051636","-13.073736906051636","-13.073736906051636"
"7645","-13.07255306839943","-13.07255306839943","-13.07255306839943"
"7646","-13.073785692453384","-13.073785692453384","-13.073785692453384"
"7647","-13.072048664093018","-13.072048664093018","-13.072048664093018"
"7648","-13.07242602109909","-13.07242602109909","-13.07242602109909"
"7649","-13.07235461473465","-13.07235461473465","-13.07235461473465"
"7650","-13.072859525680542","-13.072859525680542","-13.072859525680542"
"7651","-13.07101908326149","-13.07101908326149","-13.07101908326149"
"7652","-13.071220070123672","-13.071220070123672","-13.071220070123672"
"7653","-13.072491556406021","-13.072491556406021","-13.072491556406021"
"7654","-13.073630005121231","-13.073630005121231","-13.073630005121231"
"7655","-13.073102712631226","-13.073102712631226","-13.073102712631226"
"7656","-13.074262708425522","-13.074262708425522","-13.074262708425522"
"7657","-13.0729860663414","-13.0729860663414","-13.0729860663414"
"7658","-13.072887390851974","-13.072887390851974","-13.072887390851974"
"7659","-13.07450783252716","-13.07450783252716","-13.07450783252716"
"7660","-13.073099613189697","-13.073099613189697","-13.073099613189697"
"7661","-13.073492556810379","-13.073492556810379","-13.073492556810379"
"7662","-13.072369754314423","-13.072369754314423","-13.072369754314423"
"7663","-13.074542194604874","-13.074542194604874","-13.074542194604874"
"7664","-13.071375131607056","-13.071375131607056","-13.071375131607056"
"7665","-13.070712715387344","-13.070712715387344","-13.070712715387344"
"7666","-13.072765856981277","-13.072765856981277","-13.072765856981277"
"7667","-13.072398722171783","-13.072398722171783","-13.072398722171783"
"7668","-13.071346819400787","-13.071346819400787","-13.071346819400787"
"7669","-13.073978811502457","-13.073978811502457","-13.073978811502457"
"7670","-13.072438061237335","-13.072438061237335","-13.072438061237335"
"7671","-13.072869271039963","-13.072869271039963","-13.072869271039963"
"7672","-13.071986556053162","-13.071986556053162","-13.071986556053162"
"7673","-13.072161555290222","-13.072161555290222","-13.072161555290222"
"7674","-13.073522835969925","-13.073522835969925","-13.073522835969925"
"7675","-13.073667407035828","-13.073667407035828","-13.073667407035828"
"7676","-13.07320374250412","-13.07320374250412","-13.07320374250412"
"7677","-13.072510957717896","-13.072510957717896","-13.072510957717896"
"7678","-13.07410329580307","-13.07410329580307","-13.07410329580307"
"7679","-13.074623197317123","-13.074623197317123","-13.074623197317123"
"7680","-13.073514431715012","-13.073514431715012","-13.073514431715012"
"7681","-13.074294805526733","-13.074294805526733","-13.074294805526733"
"7682","-13.074593335390091","-13.074593335390091","-13.074593335390091"
"7683","-13.074560403823853","-13.074560403823853","-13.074560403823853"
"7684","-13.07407358288765","-13.07407358288765","-13.07407358288765"
"7685","-13.073456674814224","-13.073456674814224","-13.073456674814224"
"7686","-13.07351291179657","-13.07351291179657","-13.07351291179657"
"7687","-13.072797179222107","-13.072797179222107","-13.072797179222107"
"7688","-13.07511168718338","-13.07511168718338","-13.07511168718338"
"7689","-13.073574125766754","-13.073574125766754","-13.073574125766754"
"7690","-13.071543782949448","-13.071543782949448","-13.071543782949448"
"7691","-13.072198003530502","-13.072198003530502","-13.072198003530502"
"7692","-13.070548295974731","-13.070548295974731","-13.070548295974731"
"7693","-13.072514653205872","-13.072514653205872","-13.072514653205872"
"7694","-13.07476657629013","-13.07476657629013","-13.07476657629013"
"7695","-13.07404688000679","-13.07404688000679","-13.07404688000679"
"7696","-13.072196424007416","-13.072196424007416","-13.072196424007416"
"7697","-13.071224629878998","-13.071224629878998","-13.071224629878998"
"7698","-13.070753037929535","-13.070753037929535","-13.070753037929535"
"7699","-13.072751134634018","-13.072751134634018","-13.072751134634018"
"7700","-13.072878897190094","-13.072878897190094","-13.072878897190094"
"7701","-13.073923170566559","-13.073923170566559","-13.073923170566559"
"7702","-13.071137607097626","-13.071137607097626","-13.071137607097626"
"7703","-13.074353903532028","-13.074353903532028","-13.074353903532028"
"7704","-13.072819113731384","-13.072819113731384","-13.072819113731384"
"7705","-13.072645843029022","-13.072645843029022","-13.072645843029022"
"7706","-13.07384541630745","-13.07384541630745","-13.07384541630745"
"7707","-13.071701735258102","-13.071701735258102","-13.071701735258102"
"7708","-13.069535255432129","-13.069535255432129","-13.069535255432129"
"7709","-13.071944862604141","-13.071944862604141","-13.071944862604141"
"7710","-13.071414828300476","-13.071414828300476","-13.071414828300476"
"7711","-13.073128044605255","-13.073128044605255","-13.073128044605255"
"7712","-13.072142541408539","-13.072142541408539","-13.072142541408539"
"7713","-13.072530537843704","-13.072530537843704","-13.072530537843704"
"7714","-13.073726058006287","-13.073726058006287","-13.073726058006287"
"7715","-13.074978232383728","-13.074978232383728","-13.074978232383728"
"7716","-13.073832243680954","-13.073832243680954","-13.073832243680954"
"7717","-13.073491901159286","-13.073491901159286","-13.073491901159286"
"7718","-13.07563915848732","-13.07563915848732","-13.07563915848732"
"7719","-13.073144972324371","-13.073144972324371","-13.073144972324371"
"7720","-13.07374694943428","-13.07374694943428","-13.07374694943428"
"7721","-13.073391318321228","-13.073391318321228","-13.073391318321228"
"7722","-13.073359340429306","-13.073359340429306","-13.073359340429306"
"7723","-13.073782354593277","-13.073782354593277","-13.073782354593277"
"7724","-13.071864873170853","-13.071864873170853","-13.071864873170853"
"7725","-13.0730120241642","-13.0730120241642","-13.0730120241642"
"7726","-13.072030276060104","-13.072030276060104","-13.072030276060104"
"7727","-13.0720734000206","-13.0720734000206","-13.0720734000206"
"7728","-13.072379410266876","-13.072379410266876","-13.072379410266876"
"7729","-13.072008579969406","-13.072008579969406","-13.072008579969406"
"7730","-13.067467033863068","-13.067467033863068","-13.067467033863068"
"7731","-13.068381488323212","-13.068381488323212","-13.068381488323212"
"7732","-13.069795399904251","-13.069795399904251","-13.069795399904251"
"7733","-13.068892240524292","-13.068892240524292","-13.068892240524292"
"7734","-13.07059958577156","-13.07059958577156","-13.07059958577156"
"7735","-13.069463968276978","-13.069463968276978","-13.069463968276978"
"7736","-13.071534752845764","-13.071534752845764","-13.071534752845764"
"7737","-13.070593506097794","-13.070593506097794","-13.070593506097794"
"7738","-13.071962594985962","-13.071962594985962","-13.071962594985962"
"7739","-13.071279883384705","-13.071279883384705","-13.071279883384705"
"7740","-13.070347964763641","-13.070347964763641","-13.070347964763641"
"7741","-13.071730017662048","-13.071730017662048","-13.071730017662048"
"7742","-13.06948733329773","-13.06948733329773","-13.06948733329773"
"7743","-13.068907618522644","-13.068907618522644","-13.068907618522644"
"7744","-13.069567382335663","-13.069567382335663","-13.069567382335663"
"7745","-13.06898781657219","-13.06898781657219","-13.06898781657219"
"7746","-13.068813472986221","-13.068813472986221","-13.068813472986221"
"7747","-13.071454793214798","-13.071454793214798","-13.071454793214798"
