"Step","unsupervised_test_lr:0.00025 - usvl_test/Loss/train","unsupervised_test_lr:0.00025 - usvl_test/Loss/train__MIN","unsupervised_test_lr:0.00025 - usvl_test/Loss/train__MAX","unsupervised_test_lr:1e-05 - usvl_test/Loss/train","unsupervised_test_lr:1e-05 - usvl_test/Loss/train__MIN","unsupervised_test_lr:1e-05 - usvl_test/Loss/train__MAX","unsupervised_test_lr:5e-05 - usvl_test/Loss/train","unsupervised_test_lr:5e-05 - usvl_test/Loss/train__MIN","unsupervised_test_lr:5e-05 - usvl_test/Loss/train__MAX","unsupervised_test_lr:0.0001 - usvl_test/Loss/train","unsupervised_test_lr:0.0001 - usvl_test/Loss/train__MIN","unsupervised_test_lr:0.0001 - usvl_test/Loss/train__MAX","unsupervised_test_lr:0.0005 - usvl_test/Loss/train","unsupervised_test_lr:0.0005 - usvl_test/Loss/train__MIN","unsupervised_test_lr:0.0005 - usvl_test/Loss/train__MAX"
"357","-12.866918156544367","-12.866918156544367","-12.866918156544367","-12.752712418635687","-12.752712418635687","-12.752712418635687","-12.82556328177452","-12.82556328177452","-12.82556328177452","-12.854667355616888","-12.854667355616888","-12.854667355616888","-12.880073547363281","-12.880073547363281","-12.880073547363281"
"358","-12.868466118971506","-12.868466118971506","-12.868466118971506","-12.752228915691376","-12.752228915691376","-12.752228915691376","-12.827543318271637","-12.827543318271637","-12.827543318271637","-12.857535074154535","-12.857535074154535","-12.857535074154535","-12.882975359757742","-12.882975359757742","-12.882975359757742"
"359","-12.87097359697024","-12.87097359697024","-12.87097359697024","-12.752530862887701","-12.752530862887701","-12.752530862887701","-12.828817307949066","-12.828817307949066","-12.828817307949066","-12.854381461938223","-12.854381461938223","-12.854381461938223","-12.883968422810236","-12.883968422810236","-12.883968422810236"
"360","-12.866928696632385","-12.866928696632385","-12.866928696632385","-12.753817588090897","-12.753817588090897","-12.753817588090897","-12.830247521400452","-12.830247521400452","-12.830247521400452","-12.857531726360321","-12.857531726360321","-12.857531726360321","-12.883878856897354","-12.883878856897354","-12.883878856897354"
"361","-12.871694872776667","-12.871694872776667","-12.871694872776667","-12.753528346618017","-12.753528346618017","-12.753528346618017","-12.831887145837149","-12.831887145837149","-12.831887145837149","-12.857504765192667","-12.857504765192667","-12.857504765192667","-12.881622284650803","-12.881622284650803","-12.881622284650803"
"362","-12.871557315190634","-12.871557315190634","-12.871557315190634","-12.753742774327597","-12.753742774327597","-12.753742774327597","-12.83361996213595","-12.83361996213595","-12.83361996213595","-12.85221000512441","-12.85221000512441","-12.85221000512441","-12.880642731984457","-12.880642731984457","-12.880642731984457"
"363","-12.869760175546011","-12.869760175546011","-12.869760175546011","-12.754501819610596","-12.754501819610596","-12.754501819610596","-12.83370272318522","-12.83370272318522","-12.83370272318522","-12.8564821879069","-12.8564821879069","-12.8564821879069","-12.877035866181055","-12.877035866181055","-12.877035866181055"
"364","-12.868968019882837","-12.868968019882837","-12.868968019882837","-12.755358676115671","-12.755358676115671","-12.755358676115671","-12.834048589070639","-12.834048589070639","-12.834048589070639","-12.858209639787674","-12.858209639787674","-12.858209639787674","-12.882390667994818","-12.882390667994818","-12.882390667994818"
"365","-12.87318636973699","-12.87318636973699","-12.87318636973699","-12.755618333816528","-12.755618333816528","-12.755618333816528","-12.834823449452719","-12.834823449452719","-12.834823449452719","-12.853157043457031","-12.853157043457031","-12.853157043457031","-12.879431287447611","-12.879431287447611","-12.879431287447611"
"366","-12.873468895753225","-12.873468895753225","-12.873468895753225","-12.75475717584292","-12.75475717584292","-12.75475717584292","-12.834857126077017","-12.834857126077017","-12.834857126077017","-12.853300253550211","-12.853300253550211","-12.853300253550211","-12.88255829612414","-12.88255829612414","-12.88255829612414"
"367","-12.875426530838013","-12.875426530838013","-12.875426530838013","-12.755406459172567","-12.755406459172567","-12.755406459172567","-12.835891346136728","-12.835891346136728","-12.835891346136728","-12.857490211725235","-12.857490211725235","-12.857490211725235","-12.883150855700174","-12.883150855700174","-12.883150855700174"
"368","-12.873196949561438","-12.873196949561438","-12.873196949561438","-12.754846960306168","-12.754846960306168","-12.754846960306168","-12.835408916076025","-12.835408916076025","-12.835408916076025","-12.85426265001297","-12.85426265001297","-12.85426265001297","-12.88360153635343","-12.88360153635343","-12.88360153635343"
"369","-12.872771620750427","-12.872771620750427","-12.872771620750427","-12.755856474240622","-12.755856474240622","-12.755856474240622","-12.834882348775864","-12.834882348775864","-12.834882348775864","-12.85800568262736","-12.85800568262736","-12.85800568262736","-12.886238316694895","-12.886238316694895","-12.886238316694895"
"370","-12.872853289047876","-12.872853289047876","-12.872853289047876","-12.756114234526953","-12.756114234526953","-12.756114234526953","-12.835396071275076","-12.835396071275076","-12.835396071275076","-12.859161764383316","-12.859161764383316","-12.859161764383316","-12.885156641403833","-12.885156641403833","-12.885156641403833"
"371","-12.87352513273557","-12.87352513273557","-12.87352513273557","-12.756013443072638","-12.756013443072638","-12.756013443072638","-12.83659373720487","-12.83659373720487","-12.83659373720487","-12.856667578220367","-12.856667578220367","-12.856667578220367","-12.884255915880203","-12.884255915880203","-12.884255915880203"
"372","-12.875429739554724","-12.875429739554724","-12.875429739554724","-12.755550255378088","-12.755550255378088","-12.755550255378088","-12.836173981428146","-12.836173981428146","-12.836173981428146","-12.85870855053266","-12.85870855053266","-12.85870855053266","-12.887144088745117","-12.887144088745117","-12.887144088745117"
"373","-12.875465055306753","-12.875465055306753","-12.875465055306753","-12.75569000840187","-12.75569000840187","-12.75569000840187","-12.836493929227194","-12.836493929227194","-12.836493929227194","-12.858657330274582","-12.858657330274582","-12.858657330274582","-12.887641648451487","-12.887641648451487","-12.887641648451487"
"374","-12.87274032831192","-12.87274032831192","-12.87274032831192","-12.756190538406372","-12.756190538406372","-12.756190538406372","-12.834507604440054","-12.834507604440054","-12.834507604440054","-12.858574529488882","-12.858574529488882","-12.858574529488882","-12.886812587579092","-12.886812587579092","-12.886812587579092"
"375","-12.874579469362894","-12.874579469362894","-12.874579469362894","-12.755537688732147","-12.755537688732147","-12.755537688732147","-12.833693414926529","-12.833693414926529","-12.833693414926529","-12.859069446722666","-12.859069446722666","-12.859069446722666","-12.88506946961085","-12.88506946961085","-12.88506946961085"
"376","-12.877776801586151","-12.877776801586151","-12.877776801586151","-12.756146103143692","-12.756146103143692","-12.756146103143692","-12.834163834651312","-12.834163834651312","-12.834163834651312","-12.859720826148987","-12.859720826148987","-12.859720826148987","-12.882660587628683","-12.882660587628683","-12.882660587628683"
"377","-12.874002426862717","-12.874002426862717","-12.874002426862717","-12.75707733631134","-12.75707733631134","-12.75707733631134","-12.834745913743973","-12.834745913743973","-12.834745913743973","-12.861342857281366","-12.861342857281366","-12.861342857281366","-12.888290723164877","-12.888290723164877","-12.888290723164877"
"378","-12.869175533453623","-12.869175533453623","-12.869175533453623","-12.757951627175013","-12.757951627175013","-12.757951627175013","-12.834277967611948","-12.834277967611948","-12.834277967611948","-12.86439335346222","-12.86439335346222","-12.86439335346222","-12.889924933513006","-12.889924933513006","-12.889924933513006"
"379","-12.867289145787558","-12.867289145787558","-12.867289145787558","-12.75797795255979","-12.75797795255979","-12.75797795255979","-12.836018443107605","-12.836018443107605","-12.836018443107605","-12.862826198339462","-12.862826198339462","-12.862826198339462","-12.888258030017218","-12.888258030017218","-12.888258030017218"
"380","-12.8687324821949","-12.8687324821949","-12.8687324821949","-12.758180191119513","-12.758180191119513","-12.758180191119513","-12.837703466415405","-12.837703466415405","-12.837703466415405","-12.86296276251475","-12.86296276251475","-12.86296276251475","-12.891519010066986","-12.891519010066986","-12.891519010066986"
"381","-12.872856636842092","-12.872856636842092","-12.872856636842092","-12.758338580528894","-12.758338580528894","-12.758338580528894","-12.837431808312735","-12.837431808312735","-12.837431808312735","-12.862904538710913","-12.862904538710913","-12.862904538710913","-12.892382810513178","-12.892382810513178","-12.892382810513178"
"382","-12.872705946365992","-12.872705946365992","-12.872705946365992","-12.758366157611212","-12.758366157611212","-12.758366157611212","-12.837724516789118","-12.837724516789118","-12.837724516789118","-12.864872773488363","-12.864872773488363","-12.864872773488363","-12.893956849972406","-12.893956849972406","-12.893956849972406"
"383","-12.876776029666265","-12.876776029666265","-12.876776029666265","-12.757872333129248","-12.757872333129248","-12.757872333129248","-12.837727844715118","-12.837727844715118","-12.837727844715118","-12.863226771354675","-12.863226771354675","-12.863226771354675","-12.89522933959961","-12.89522933959961","-12.89522933959961"
"384","-12.870520760615667","-12.870520760615667","-12.870520760615667","-12.757898767789206","-12.757898767789206","-12.757898767789206","-12.835685342550278","-12.835685342550278","-12.835685342550278","-12.864148885011673","-12.864148885011673","-12.864148885011673","-12.891496827205023","-12.891496827205023","-12.891496827205023"
"385","-12.876091380914053","-12.876091380914053","-12.876091380914053","-12.758871187766394","-12.758871187766394","-12.758871187766394","-12.83149665594101","-12.83149665594101","-12.83149665594101","-12.86272324124972","-12.86272324124972","-12.86272324124972","-12.889279435078302","-12.889279435078302","-12.889279435078302"
"386","-12.872935881217321","-12.872935881217321","-12.872935881217321","-12.75825705130895","-12.75825705130895","-12.75825705130895","-12.835023840268454","-12.835023840268454","-12.835023840268454","-12.863140682379404","-12.863140682379404","-12.863140682379404","-12.88824493686358","-12.88824493686358","-12.88824493686358"
"387","-12.874613662560781","-12.874613662560781","-12.874613662560781","-12.759187400341034","-12.759187400341034","-12.759187400341034","-12.838168332974115","-12.838168332974115","-12.838168332974115","-12.863565365473429","-12.863565365473429","-12.863565365473429","-12.887348502874374","-12.887348502874374","-12.887348502874374"
"388","-12.871595640977224","-12.871595640977224","-12.871595640977224","-12.758059610923132","-12.758059610923132","-12.758059610923132","-12.838450521230698","-12.838450521230698","-12.838450521230698","-12.863000551859537","-12.863000551859537","-12.863000551859537","-12.886913041273752","-12.886913041273752","-12.886913041273752"
"389","-12.87441717584928","-12.87441717584928","-12.87441717584928","-12.757268637418747","-12.757268637418747","-12.757268637418747","-12.838222215572992","-12.838222215572992","-12.838222215572992","-12.864987840255102","-12.864987840255102","-12.864987840255102","-12.89173232515653","-12.89173232515653","-12.89173232515653"
"390","-12.873490979274115","-12.873490979274115","-12.873490979274115","-12.758853067954382","-12.758853067954382","-12.758853067954382","-12.839614401261011","-12.839614401261011","-12.839614401261011","-12.865814497073492","-12.865814497073492","-12.865814497073492","-12.889350106318792","-12.889350106318792","-12.889350106318792"
"391","-12.873465945323309","-12.873465945323309","-12.873465945323309","-12.758057882388433","-12.758057882388433","-12.758057882388433","-12.838800628980001","-12.838800628980001","-12.838800628980001","-12.863680511713028","-12.863680511713028","-12.863680511713028","-12.891396284103394","-12.891396284103394","-12.891396284103394"
"392","-12.867493639389673","-12.867493639389673","-12.867493639389673","-12.758340666691462","-12.758340666691462","-12.758340666691462","-12.83867813150088","-12.83867813150088","-12.83867813150088","-12.863297979036966","-12.863297979036966","-12.863297979036966","-12.89204873641332","-12.89204873641332","-12.89204873641332"
"393","-12.865419298410416","-12.865419298410416","-12.865419298410416","-12.758310923973719","-12.758310923973719","-12.758310923973719","-12.838500579198202","-12.838500579198202","-12.838500579198202","-12.865404427051544","-12.865404427051544","-12.865404427051544","-12.89114107688268","-12.89114107688268","-12.89114107688268"
"394","-12.87130648891131","-12.87130648891131","-12.87130648891131","-12.759358455737432","-12.759358455737432","-12.759358455737432","-12.84017546971639","-12.84017546971639","-12.84017546971639","-12.864997416734695","-12.864997416734695","-12.864997416734695","-12.891995539267858","-12.891995539267858","-12.891995539267858"
"395","-12.87195677558581","-12.87195677558581","-12.87195677558581","-12.758893380562464","-12.758893380562464","-12.758893380562464","-12.839324613412222","-12.839324613412222","-12.839324613412222","-12.864551544189453","-12.864551544189453","-12.864551544189453","-12.888827135165533","-12.888827135165533","-12.888827135165533"
