"Step","UnsupervisedLearning1 - Loss/train","UnsupervisedLearning1 - Loss/train__MIN","UnsupervisedLearning1 - Loss/train__MAX"
"7267","-13.031281461318335","-13.031281461318335","-13.031281461318335"
"7268","-13.032871524492899","-13.032871524492899","-13.032871524492899"
"7269","-13.033222297827402","-13.033222297827402","-13.033222297827402"
"7270","-13.032661745945612","-13.032661745945612","-13.032661745945612"
"7271","-13.032306243975958","-13.032306243975958","-13.032306243975958"
"7272","-13.031881203254065","-13.031881203254065","-13.031881203254065"
"7273","-13.033020615577698","-13.033020615577698","-13.033020615577698"
"7274","-13.033420155445734","-13.033420155445734","-13.033420155445734"
"7275","-13.033973604440689","-13.033973604440689","-13.033973604440689"
"7276","-13.03433128197988","-13.03433128197988","-13.03433128197988"
"7277","-13.033416966597239","-13.033416966597239","-13.033416966597239"
"7278","-13.033758759498596","-13.033758759498596","-13.033758759498596"
"7279","-13.033219257990519","-13.033219257990519","-13.033219257990519"
"7280","-13.03306962052981","-13.03306962052981","-13.03306962052981"
"7281","-13.032934367656708","-13.032934367656708","-13.032934367656708"
"7282","-13.032530784606934","-13.032530784606934","-13.032530784606934"
"7283","-13.03320629398028","-13.03320629398028","-13.03320629398028"
"7284","-13.032822757959366","-13.032822757959366","-13.032822757959366"
"7285","-13.033207386732101","-13.033207386732101","-13.033207386732101"
"7286","-13.03335808714231","-13.03335808714231","-13.03335808714231"
"7287","-13.03266383210818","-13.03266383210818","-13.03266383210818"
"7288","-13.030719896157583","-13.030719896157583","-13.030719896157583"
"7289","-13.031295965115229","-13.031295965115229","-13.031295965115229"
"7290","-13.031429201364517","-13.031429201364517","-13.031429201364517"
"7291","-13.031329294045767","-13.031329294045767","-13.031329294045767"
"7292","-13.031339516242346","-13.031339516242346","-13.031339516242346"
"7293","-13.031916946172714","-13.031916946172714","-13.031916946172714"
"7294","-13.031870206197103","-13.031870206197103","-13.031870206197103"
"7295","-13.031828870375952","-13.031828870375952","-13.031828870375952"
"7296","-13.031727095444998","-13.031727095444998","-13.031727095444998"
"7297","-13.033073057730993","-13.033073057730993","-13.033073057730993"
"7298","-13.032916416724524","-13.032916416724524","-13.032916416724524"
"7299","-13.033377985159555","-13.033377985159555","-13.033377985159555"
"7300","-13.03365961710612","-13.03365961710612","-13.03365961710612"
"7301","-13.032628426949183","-13.032628426949183","-13.032628426949183"
"7302","-13.03297891219457","-13.03297891219457","-13.03297891219457"
"7303","-13.03418525060018","-13.03418525060018","-13.03418525060018"
"7304","-13.033077518145243","-13.033077518145243","-13.033077518145243"
"7305","-13.033497472604116","-13.033497472604116","-13.033497472604116"
"7306","-13.032647361358007","-13.032647361358007","-13.032647361358007"
"7307","-13.031460851430893","-13.031460851430893","-13.031460851430893"
"7308","-13.032720685005188","-13.032720685005188","-13.032720685005188"
"7309","-13.032716651757559","-13.032716651757559","-13.032716651757559"
"7310","-13.032959083716074","-13.032959083716074","-13.032959083716074"
"7311","-13.03384139140447","-13.03384139140447","-13.03384139140447"
"7312","-13.033312926689783","-13.033312926689783","-13.033312926689783"
"7313","-13.032915383577347","-13.032915383577347","-13.032915383577347"
"7314","-13.033089170853296","-13.033089170853296","-13.033089170853296"
"7315","-13.033147523800531","-13.033147523800531","-13.033147523800531"
"7316","-13.031981041034063","-13.031981041034063","-13.031981041034063"
"7317","-13.032803803682327","-13.032803803682327","-13.032803803682327"
"7318","-13.033593644698461","-13.033593644698461","-13.033593644698461"
"7319","-13.034493694702784","-13.034493694702784","-13.034493694702784"
"7320","-13.035406718651453","-13.035406718651453","-13.035406718651453"
"7321","-13.034469217061996","-13.034469217061996","-13.034469217061996"
"7322","-13.034754554430643","-13.034754554430643","-13.034754554430643"
"7323","-13.035154690345129","-13.035154690345129","-13.035154690345129"
"7324","-13.034691989421844","-13.034691989421844","-13.034691989421844"
"7325","-13.033666104078293","-13.033666104078293","-13.033666104078293"
"7326","-13.034522205591202","-13.034522205591202","-13.034522205591202"
"7327","-13.033853242794672","-13.033853242794672","-13.033853242794672"
"7328","-13.032512625058493","-13.032512625058493","-13.032512625058493"
"7329","-13.032945662736893","-13.032945662736893","-13.032945662736893"
"7330","-13.032768001159033","-13.032768001159033","-13.032768001159033"
"7331","-13.033240775267283","-13.033240775267283","-13.033240775267283"
"7332","-13.03336650133133","-13.03336650133133","-13.03336650133133"
"7333","-13.03381179769834","-13.03381179769834","-13.03381179769834"
"7334","-13.035050749778748","-13.035050749778748","-13.035050749778748"
"7335","-13.03444336851438","-13.03444336851438","-13.03444336851438"
"7336","-13.033687591552734","-13.033687591552734","-13.033687591552734"
"7337","-13.034533421198526","-13.034533421198526","-13.034533421198526"
"7338","-13.033791810274124","-13.033791810274124","-13.033791810274124"
"7339","-13.034621834754944","-13.034621834754944","-13.034621834754944"
"7340","-13.034386307001114","-13.034386307001114","-13.034386307001114"
"7341","-13.03376684586207","-13.03376684586207","-13.03376684586207"
"7342","-13.034375687440237","-13.034375687440237","-13.034375687440237"
"7343","-13.034894903500875","-13.034894903500875","-13.034894903500875"
"7344","-13.033266623814901","-13.033266623814901","-13.033266623814901"
"7345","-13.032558937867483","-13.032558937867483","-13.032558937867483"
"7346","-13.033581087986628","-13.033581087986628","-13.033581087986628"
"7347","-13.032286634047827","-13.032286634047827","-13.032286634047827"
"7348","-13.031906892855963","-13.031906892855963","-13.031906892855963"
"7349","-13.033023397127787","-13.033023397127787","-13.033023397127787"
"7350","-13.031354387601217","-13.031354387601217","-13.031354387601217"
"7351","-13.032123327255249","-13.032123327255249","-13.032123327255249"
"7352","-13.032491733630499","-13.032491733630499","-13.032491733630499"
"7353","-13.03374586502711","-13.03374586502711","-13.03374586502711"
"7354","-13.03302538394928","-13.03302538394928","-13.03302538394928"
"7355","-13.034184535344442","-13.034184535344442","-13.034184535344442"
"7356","-13.033538967370987","-13.033538967370987","-13.033538967370987"
"7357","-13.033284763495127","-13.033284763495127","-13.033284763495127"
"7358","-13.033285439014435","-13.033285439014435","-13.033285439014435"
"7359","-13.033344954252243","-13.033344954252243","-13.033344954252243"
"7360","-13.031510025262833","-13.031510025262833","-13.031510025262833"
"7361","-13.031776795784632","-13.031776795784632","-13.031776795784632"
"7362","-13.030944357315699","-13.030944357315699","-13.030944357315699"
"7363","-13.030105024576187","-13.030105024576187","-13.030105024576187"
"7364","-13.029703120390574","-13.029703120390574","-13.029703120390574"
"7365","-13.031430194775263","-13.031430194775263","-13.031430194775263"
"7366","-13.031898359457651","-13.031898359457651","-13.031898359457651"
"7367","-13.031370212634405","-13.031370212634405","-13.031370212634405"
"7368","-13.032459924618403","-13.032459924618403","-13.032459924618403"
"7369","-13.031129697958628","-13.031129697958628","-13.031129697958628"
"7370","-13.031102746725082","-13.031102746725082","-13.031102746725082"
"7371","-13.030402451753616","-13.030402451753616","-13.030402451753616"
"7372","-13.029894183079401","-13.029894183079401","-13.029894183079401"
"7373","-13.029661764701208","-13.029661764701208","-13.029661764701208"
"7374","-13.031566321849823","-13.031566321849823","-13.031566321849823"
"7375","-13.032327860593796","-13.032327860593796","-13.032327860593796"
"7376","-13.033067146937052","-13.033067146937052","-13.033067146937052"
"7377","-13.033647368351618","-13.033647368351618","-13.033647368351618"
"7378","-13.032096435626348","-13.032096435626348","-13.032096435626348"
"7379","-13.032020092010498","-13.032020092010498","-13.032020092010498"
"7380","-13.032106320063273","-13.032106320063273","-13.032106320063273"
"7381","-13.032341082890829","-13.032341082890829","-13.032341082890829"
"7382","-13.032692581415176","-13.032692581415176","-13.032692581415176"
"7383","-13.033910632133484","-13.033910632133484","-13.033910632133484"
"7384","-13.032092769940695","-13.032092769940695","-13.032092769940695"
"7385","-13.03219947218895","-13.03219947218895","-13.03219947218895"
"7386","-13.032261659701666","-13.032261659701666","-13.032261659701666"
"7387","-13.032233625650406","-13.032233625650406","-13.032233625650406"
"7388","-13.030143847068151","-13.030143847068151","-13.030143847068151"
"7389","-13.030137976010641","-13.030137976010641","-13.030137976010641"
"7390","-13.031518429517746","-13.031518429517746","-13.031518429517746"
"7391","-13.031859517097473","-13.031859517097473","-13.031859517097473"
"7392","-13.032009611527124","-13.032009611527124","-13.032009611527124"
"7393","-13.030686527490616","-13.030686527490616","-13.030686527490616"
"7394","-13.028461953004202","-13.028461953004202","-13.028461953004202"
"7395","-13.029122451941172","-13.029122451941172","-13.029122451941172"
"7396","-13.029790232578913","-13.029790232578913","-13.029790232578913"
"7397","-13.030879537264505","-13.030879537264505","-13.030879537264505"
"7398","-13.029833118120829","-13.029833118120829","-13.029833118120829"
"7399","-13.029292851686478","-13.029292851686478","-13.029292851686478"
"7400","-13.028442958990732","-13.028442958990732","-13.028442958990732"
"7401","-13.029552439848581","-13.029552439848581","-13.029552439848581"
"7402","-13.029093583424887","-13.029093583424887","-13.029093583424887"
"7403","-13.02701802055041","-13.02701802055041","-13.02701802055041"
"7404","-13.026659379402796","-13.026659379402796","-13.026659379402796"
"7405","-13.028014749288559","-13.028014749288559","-13.028014749288559"
"7406","-13.02870229880015","-13.02870229880015","-13.02870229880015"
"7407","-13.02975133061409","-13.02975133061409","-13.02975133061409"
"7408","-13.030249565839767","-13.030249565839767","-13.030249565839767"
"7409","-13.031143347422281","-13.031143347422281","-13.031143347422281"
"7410","-13.032414058844248","-13.032414058844248","-13.032414058844248"
"7411","-13.031647781531015","-13.031647781531015","-13.031647781531015"
"7412","-13.031403511762619","-13.031403511762619","-13.031403511762619"
"7413","-13.032127936681112","-13.032127936681112","-13.032127936681112"
"7414","-13.032055685917536","-13.032055685917536","-13.032055685917536"
"7415","-13.03218940893809","-13.03218940893809","-13.03218940893809"
"7416","-13.032758037249247","-13.032758037249247","-13.032758037249247"
"7417","-13.03211068113645","-13.03211068113645","-13.03211068113645"
"7418","-13.031892170508703","-13.031892170508703","-13.031892170508703"
"7419","-13.03127392133077","-13.03127392133077","-13.03127392133077"
"7420","-13.031987826029459","-13.031987826029459","-13.031987826029459"
"7421","-13.030334035555521","-13.030334035555521","-13.030334035555521"
"7422","-13.030285328626633","-13.030285328626633","-13.030285328626633"
"7423","-13.030874292055765","-13.030874292055765","-13.030874292055765"
"7424","-13.03173154592514","-13.03173154592514","-13.03173154592514"
"7425","-13.03208632270495","-13.03208632270495","-13.03208632270495"
"7426","-13.029788742462793","-13.029788742462793","-13.029788742462793"
"7427","-13.032119204600653","-13.032119204600653","-13.032119204600653"
"7428","-13.032312174638113","-13.032312174638113","-13.032312174638113"
"7429","-13.03111473719279","-13.03111473719279","-13.03111473719279"
"7430","-13.030736535787582","-13.030736535787582","-13.030736535787582"
"7431","-13.032308866580328","-13.032308866580328","-13.032308866580328"
"7432","-13.033553570508957","-13.033553570508957","-13.033553570508957"
"7433","-13.032764305671057","-13.032764305671057","-13.032764305671057"
"7434","-13.033480077981949","-13.033480077981949","-13.033480077981949"
"7435","-13.033277869224548","-13.033277869224548","-13.033277869224548"
"7436","-13.031870067119598","-13.031870067119598","-13.031870067119598"
"7437","-13.03150768081347","-13.03150768081347","-13.03150768081347"
"7438","-13.030039846897125","-13.030039846897125","-13.030039846897125"
"7439","-13.03031693895658","-13.03031693895658","-13.03031693895658"
"7440","-13.031307270129522","-13.031307270129522","-13.031307270129522"
"7441","-13.030745953321457","-13.030745953321457","-13.030745953321457"
"7442","-13.031057347853979","-13.031057347853979","-13.031057347853979"
"7443","-13.03184923529625","-13.03184923529625","-13.03184923529625"
"7444","-13.031309435764948","-13.031309435764948","-13.031309435764948"
"7445","-13.032171040773392","-13.032171040773392","-13.032171040773392"
"7446","-13.032858858505884","-13.032858858505884","-13.032858858505884"
"7447","-13.032883594433466","-13.032883594433466","-13.032883594433466"
"7448","-13.03373646736145","-13.03373646736145","-13.03373646736145"
"7449","-13.032814234495163","-13.032814234495163","-13.032814234495163"
"7450","-13.033020397027334","-13.033020397027334","-13.033020397027334"
"7451","-13.033118943373362","-13.033118943373362","-13.033118943373362"
"7452","-13.03289332985878","-13.03289332985878","-13.03289332985878"
"7453","-13.03225177526474","-13.03225177526474","-13.03225177526474"
